SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
530665,ZENITH HEALT,XT,Q,0.48,0.49,0.48,0.48,0.48,0.48,5,10378,4990.00,,INE812B01026,02-Aug-17,,
530689,LYKISLTD    ,XT,Q,55.50,55.50,51.60,54.95,54.95,53.85,12,2094,114989.00,,INE624M01014,02-Aug-17,,
530695,PRIME PROP  ,XD,Q,32.40,35.50,32.40,34.05,34.00,34.00,30,10587,367702.00,,INE233C01023,02-Aug-17,,
530697,ZENLABS     ,XD,Q,51.60,51.60,51.60,51.60,51.60,51.60,1,2000,103200.00,,INE546F01013,02-Aug-17,,
530699,RAJRAYON    ,T ,Q,0.21,0.22,0.21,0.22,0.22,0.22,7,5304,1166.00,,INE533D01024,02-Aug-17,,
530703,INFO-DRIVE S,XD,Q,0.20,0.21,0.18,0.20,0.20,0.20,28,398920,78243.00,,INE804D01029,02-Aug-17,,
530709,GOWRA LEASNG,XT,Q,24.80,24.80,24.80,24.80,24.80,23.75,1,30,744.00,,INE225G01012,02-Aug-17,,
530713,AJEL        ,Z ,Q,4.44,4.44,4.44,4.44,4.44,4.67,3,500,2220.00,,INE229B01015,02-Aug-17,,
530715,ALPS INDS.  ,T ,Q,6.00,6.00,5.80,5.82,5.82,5.90,5,2510,14732.00,,INE093B01015,02-Aug-17,,
530721,ANGIND      ,B ,Q,7.65,7.74,7.34,7.36,7.36,7.70,22,6340,47546.00,,INE017D01010,02-Aug-17,,
530741,OVOBEL FOODS,P ,Q,20.25,20.25,20.25,20.25,20.25,21.30,1,100,2025.00,,INE812S01012,02-Aug-17,,
530759,STERL.TOOLS ,B ,Q,241.30,250.00,241.30,247.80,249.00,244.85,137,5766,1417048.00,,INE334A01023,02-Aug-17,,
530773,IVRCL LTD   ,B ,Q,6.50,6.55,6.24,6.27,6.24,6.47,600,333880,2119160.00,,INE875A01025,02-Aug-17,,
530777,INFRA INDUS.,XT,Q,6.15,6.15,6.15,6.15,6.15,6.35,1,700,4305.00,,INE287D01019,02-Aug-17,,
530789,CEEJAY FINAN,XD,Q,134.20,134.20,126.20,127.25,128.95,128.70,56,1044,132984.00,,INE358C01010,02-Aug-17,,
530803,BHAGIL      ,B ,Q,282.65,287.00,273.00,274.40,274.40,285.05,243,5968,1654730.00,,INE354C01027,02-Aug-17,,
530809,BNR UDYOG   ,XD,Q,41.50,42.10,36.50,37.25,38.00,38.30,74,20246,779532.00,,INE355C01016,02-Aug-17,,
530811,NETVISTA INF,T ,Q,2.24,2.24,2.24,2.24,2.24,2.24,1,1,2.00,,INE738A01017,02-Aug-17,,
530813,KRBL LTD.   ,B ,Q,476.00,476.00,453.55,455.55,455.55,470.15,1220,29718,13870629.00,,INE001B01026,02-Aug-17,,
530815,REFNOL RESIN,XD,Q,39.05,41.75,39.00,41.55,41.75,40.00,8,1020,41642.00,,INE428C01011,02-Aug-17,,
530821,SSPDL LTD   ,XC,Q,64.00,65.05,63.80,64.90,64.90,64.80,21,6710,435135.00,,INE838C01011,02-Aug-17,,
530825,DAIKAFFIL CH,XD,Q,72.95,72.95,71.75,72.50,72.65,70.75,20,2020,146451.00,,INE789B01018,02-Aug-17,,
530829,CIL SECURITS,XD,Q,43.30,43.30,42.50,42.95,42.95,41.25,5,58,2489.00,,INE830A01012,02-Aug-17,,
530839,CLIO INFOTEC,XD,Q,1.85,1.85,1.85,1.85,1.85,1.85,1,1,1.00,,INE011B01017,02-Aug-17,,
530843,CUPID LTD   ,B ,Q,289.00,290.00,285.00,286.25,286.25,287.75,103,3216,925326.00,,INE509F01011,02-Aug-17,,
530845,SUNSHIELD CH,XC,Q,300.00,300.00,293.00,293.95,297.00,304.80,27,583,172545.00,,INE199E01014,02-Aug-17,,
530859,COSBOARD IND,XD,Q,37.00,39.00,37.00,39.00,39.00,38.50,28,5006,191347.00,,INE496D01016,02-Aug-17,,
530867,SFLINTER    ,XT,Q,14.65,14.65,14.65,14.65,14.65,14.90,6,868,12716.00,,INE320C01010,02-Aug-17,,
530871,CHEMBOND CHM,XC,Q,234.45,238.90,234.40,235.80,235.80,236.35,52,5812,1371049.00,,INE995D01025,02-Aug-17,,
530881,CENTURY PORT,XT,Q,10.05,10.05,10.05,10.05,10.05,10.01,20,6000,60300.00,,INE485K01014,02-Aug-17,,
530883,SUPER CROP. ,XD,Q,142.50,142.50,131.00,131.50,131.50,137.85,173,8472,1137895.00,,INE366G01014,02-Aug-17,,
530885,AURUM SOFT  ,XD,Q,1.19,1.19,1.19,1.19,1.19,1.19,3,16000,19040.00,,INE600D01021,02-Aug-17,,
530897,N.G.IND.LTD.,XD,Q,93.75,93.80,90.00,92.05,92.00,89.65,18,1116,102344.00,,INE825C01018,02-Aug-17,,
530919,REMSONS IND.,B ,Q,82.00,82.00,77.90,81.40,81.45,80.60,46,5497,441713.00,,INE474C01015,02-Aug-17,,
530929,EURO ASIA   ,P ,Q,5.42,5.42,5.42,5.42,5.42,5.70,2,400,2168.00,,INE535P01015,02-Aug-17,,
530931,STANPACKS(I),XD,Q,6.31,6.31,6.30,6.30,6.30,6.03,4,2000,12610.00,,INE457D01018,02-Aug-17,,
530943,SRI ADHIKARI,B ,Q,230.00,230.00,221.00,222.05,222.00,223.20,74,15569,3496624.00,,INE416A01036,02-Aug-17,,
530951,RAMINFO     ,XD,Q,40.10,40.30,40.10,40.25,40.20,43.80,5,250,10055.00,,INE357B01022,02-Aug-17,,
530953,SUNIL AGRO F,XD,Q,85.15,85.15,72.00,73.50,73.00,77.70,42,1586,121512.00,,INE224D01012,02-Aug-17,,
530955,MINDVISCAP  ,XT,Q,9.98,9.98,9.98,9.98,9.98,10.50,1,100,998.00,,INE259E01032,02-Aug-17,,
530959,DIANA TEA CO,XD,Q,20.60,20.60,20.30,20.45,20.45,20.50,52,9484,194158.00,,INE012E01035,02-Aug-17,,
530961,VIKASECO    ,B ,Q,21.00,21.00,20.60,20.65,20.65,20.85,212,74693,1548130.00,,INE806A01020,02-Aug-17,,
530965,INDIAN OIL  ,A ,Q,373.10,373.10,366.25,369.90,369.90,370.05,2544,466587,172609889.00,,INE242A01010,02-Aug-17,,
530971,NIMBUS IND. ,XT,Q,3.04,3.04,3.00,3.00,3.00,2.90,8,34,102.00,,INE470M01020,02-Aug-17,,
530973,ALFA ICA (I),XD,Q,62.85,62.85,62.85,62.85,62.85,60.00,5,225,14141.00,,INE042C01010,02-Aug-17,,
530977,SKCIL       ,XD,Q,206.95,206.95,190.10,193.15,193.05,193.75,11,705,136190.00,,INE260E01014,02-Aug-17,,
530979,INDIA HOME  ,ST,Q,107.05,111.00,107.00,107.80,108.00,108.50,22,5767,620978.00,,INE274E01015,02-Aug-17,,
530991,ROOPA INDUS ,XD,Q,13.10,13.67,12.46,12.70,12.70,13.10,18,4316,54760.00,,INE443C01010,02-Aug-17,,
530997,UNIQUE ORGAN,XD,Q,14.70,14.70,14.20,14.20,14.20,14.90,3,7199,104975.00,,INE333E01019,02-Aug-17,,
530999,BALAJI AMINE,B ,Q,327.50,330.00,323.00,325.05,323.00,331.75,112,1569,510928.00,,INE050E01027,02-Aug-17,,
531027,LIBORD SEC  ,XD,Q,9.40,9.40,9.40,9.40,9.40,9.50,2,100,940.00,,INE267E01019,02-Aug-17,,
531041,COMPETENT AU,XC,Q,223.50,225.00,220.00,222.70,220.60,223.05,35,804,178824.00,,INE823B01015,02-Aug-17,,
531043,DHAN JEEVAN ,XT,Q,38.80,40.45,38.80,38.80,38.80,40.80,9,919,35658.00,,INE239F01015,02-Aug-17,,
531082,ALANKIT     ,T ,Q,35.25,35.30,34.50,34.70,34.70,34.85,160,115855,4045527.00,,INE914E01040,02-Aug-17,,
531083,NIHAR INFO  ,XD,Q,15.40,16.80,15.35,16.00,16.00,16.05,6,371,6161.00,,INE876E01033,02-Aug-17,,
531088,TULIP STAR H,XT,Q,50.00,50.00,50.00,50.00,50.00,52.00,1,1,50.00,,INE379C01016,02-Aug-17,,
531092,OM MET INFRA,B ,Q,60.00,60.40,57.00,57.95,57.95,59.10,623,126268,7436091.00,,INE239D01028,02-Aug-17,,
531109,ISHAN DYES  ,XD,Q,52.00,52.00,50.70,50.85,51.50,51.95,21,4528,231898.00,,INE561M01018,02-Aug-17,,
531119,CEENIK EXPO.,XT,Q,8.50,8.50,8.50,8.50,8.50,8.92,1,480,4080.00,,INE418D01010,02-Aug-17,,
531120,PATEL ENGG. ,B ,Q,81.60,82.05,79.25,80.20,80.20,81.15,926,105048,8488271.00,,INE244B01030,02-Aug-17,,
531127,ANARINDUS   ,XT,Q,73.40,73.40,73.40,73.40,73.40,77.10,3,2001,146873.00,,INE148B01025,02-Aug-17,,
531129,INANI MARBLE,XD,Q,27.85,28.40,25.30,27.85,28.20,26.70,123,24926,678897.00,,INE635D01027,02-Aug-17,,
531146,MEDICAMEN BI,XC,Q,635.00,647.90,618.00,624.70,624.95,640.10,258,13931,8881436.00,,INE646B01010,02-Aug-17,,
531147,ALICON      ,B ,Q,590.00,590.00,574.90,578.85,575.00,581.50,18,282,163451.00,,INE062D01024,02-Aug-17,,
531153,DILIGENT    ,XD,Q,14.50,15.00,13.20,14.19,14.79,15.00,31,722,10312.00,,INE650C01028,02-Aug-17,,
531157,ORGANIC COAT,XT,Q,20.15,20.15,20.15,20.15,20.15,19.70,1,5,100.00,,INE412E01011,02-Aug-17,,
531158,CATVISION   ,XT,Q,30.50,32.35,30.50,30.55,30.55,31.15,3,151,4612.00,,INE660B01011,02-Aug-17,,
531161,ABM KNOWLEDG,XC,Q,143.00,144.50,143.00,144.00,144.00,144.05,33,5417,777483.00,,INE850B01026,02-Aug-17,,
531162,EMAMI LTD.  ,A ,Q,1079.90,1117.95,1020.60,1106.10,1106.10,1073.95,6336,91921,98138561.00,,INE548C01032,02-Aug-17,,
531169,SKP SECURE. ,XD,Q,50.00,50.00,46.15,46.15,46.15,48.85,2,2,96.00,,INE709B01016,02-Aug-17,,
531172,PRANAV.SPIN ,XD,Q,26.70,26.70,23.75,25.50,25.50,24.65,21,1099,28022.00,,INE569D01028,02-Aug-17,,
531173,SYSCHEM (I) ,ST,Q,12.13,12.13,11.02,12.06,12.06,11.56,6,11002,131084.00,,INE121D01036,02-Aug-17,,
531175,BLS INFOTE  ,XD,Q,0.27,0.27,0.26,0.26,0.26,0.27,5,2600,691.00,,INE606B01022,02-Aug-17,,
531176,MEFCOM CAPIT,ST,Q,8.55,9.00,8.55,9.00,9.00,8.97,4,2495,21568.00,,INE186C01015,02-Aug-17,,
531178,HEMANG      ,XD,Q,9.20,9.40,9.10,9.34,9.10,9.00,13,6104,57087.00,,INE930A01010,02-Aug-17,,
531179,ARMAN FIN   ,B ,Q,209.00,213.50,208.00,212.75,213.50,211.60,11,436,91606.00,,INE109C01017,02-Aug-17,,
531192,MIDINFRA    ,ST,Q,3.17,3.17,3.17,3.17,3.17,3.33,1,100,317.00,,INE290M01022,02-Aug-17,,
531198,DHANADACOL  ,XT,Q,4.85,4.85,4.85,4.85,4.85,5.10,6,274,1328.00,,INE041F01015,02-Aug-17,,
531201,SHILCHAR TEC,XC,Q,455.55,456.00,455.55,456.00,456.00,455.50,7,117,53299.00,,INE024F01011,02-Aug-17,,
531209,NUCLE.SOFT E,B ,Q,285.20,287.95,282.00,282.25,282.25,283.40,98,3037,859176.00,,INE096B01018,02-Aug-17,,
531210,COLINZ LABOR,XT,Q,20.50,20.50,20.50,20.50,20.50,20.50,1,1,20.00,,INE923C01011,02-Aug-17,,
531213,MANAP FIN   ,A ,Q,106.50,107.45,104.75,106.20,106.20,105.95,1840,337186,35838067.00,,INE522D01027,02-Aug-17,,
531215,RTS POWER CO,XD,Q,37.00,37.00,36.95,36.95,36.95,37.45,3,502,18548.00,,INE005C01017,02-Aug-17,,
531216,COMFORT INTE,XD,Q,0.77,0.84,0.73,0.74,0.78,0.72,16,48280,37714.00,,INE819A01023,02-Aug-17,,
531223,ANJANI SYNT.,XD,Q,23.70,24.85,23.65,24.65,24.65,23.65,16,1522,37334.00,,INE364D01032,02-Aug-17,,
531233,RASI ELECTRO,XD,Q,6.25,6.25,5.46,5.59,5.59,5.35,86,37742,212082.00,,INE822D01021,02-Aug-17,,
531241,LINC PEN &PL,B ,Q,261.50,261.50,261.20,261.50,261.50,263.15,3,58,15166.00,,INE802B01019,02-Aug-17,,
531253,INDIA GELAT.,XD,Q,117.65,121.90,117.00,118.85,117.00,118.70,37,2751,327558.00,,INE342D01012,02-Aug-17,,
531255,PARAGON FIN.,XD,Q,18.00,18.00,16.30,16.30,16.30,17.15,2,70,1175.00,,INE015E01012,02-Aug-17,,
531266,VST TILLERS ,B ,Q,2264.50,2282.00,2242.00,2250.40,2250.00,2289.95,67,320,722937.00,,INE764D01017,02-Aug-17,,
531270,DAZZEL CONFI,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,265,50.00,,INE149E01027,02-Aug-17,,
531273,RADHE DEVLOP,XD,Q,28.20,29.00,27.00,27.10,27.00,28.40,43,6373,174819.00,,INE986B01036,02-Aug-17,,
531274,KINETIC TRUS,XT,Q,12.42,12.42,12.42,12.42,12.42,11.83,3,301,3738.00,,INE674M01019,02-Aug-17,,
531278,ELIXIR      ,SS,Q,38.60,40.70,38.50,38.75,40.70,38.80,12,459,18023.00,,INE785D01012,02-Aug-17,,
531279,TRISHAKTI EL,XD,Q,7.00,7.00,7.00,7.00,7.00,6.82,1,100,700.00,,INE238C01014,02-Aug-17,,
531287,NAT PLASTIC ,XD,Q,39.95,40.00,36.90,37.95,38.00,38.00,12,1662,63279.00,,INE896D01017,02-Aug-17,,
531289,NATFIT      ,XC,Q,277.95,277.95,267.35,276.00,275.10,275.50,49,2750,751232.00,,INE643C01015,02-Aug-17,,
531300,AMIT INTNL. ,XT,Q,4.03,4.03,4.03,4.03,4.03,3.97,1,46,185.00,,INE053D01015,02-Aug-17,,
531306,DHP INDIA LT,XD,Q,487.00,487.75,465.00,471.40,480.00,475.00,40,632,298449.00,,INE590D01016,02-Aug-17,,
531314,INTEGRA CAP.,XT,Q,28.00,28.00,27.30,27.30,27.30,26.75,2,15,416.00,,INE366H01012,02-Aug-17,,
531323,SANTARAM SPN,XD,Q,3.89,3.89,3.89,3.89,3.89,4.09,1,100,389.00,,INE250D01017,02-Aug-17,,
531324,ROSELABS FIN,XD,Q,24.70,24.85,24.70,24.85,24.85,23.70,19,4723,117109.00,,INE475C01012,02-Aug-17,,
531328,IDEALTEX    ,XC,Q,107.00,110.00,99.10,100.25,100.00,106.85,42,15848,1621062.00,,INE128R01015,02-Aug-17,,
531335,ZYDUS WELL  ,B ,Q,892.95,892.95,882.00,882.10,882.10,889.30,22,92,81476.00,,INE768C01010,02-Aug-17,,
531337,IRISMEDIA   ,XT,Q,19.00,19.30,18.75,19.25,19.25,19.10,111,430500,8241100.00,,INE974C01022,02-Aug-17,,
531339,JAIHIND PROJ,B ,Q,5.77,5.77,5.77,5.77,5.77,5.50,1,50,288.00,,INE343D01010,02-Aug-17,,
531344,CONTAIN.CORP,A ,Q,1180.00,1185.10,1166.10,1172.95,1172.00,1176.25,789,10696,12567297.00,,INE111A01017,02-Aug-17,,
531346,EASTERN TRED,XD,Q,101.00,105.20,100.20,100.20,100.20,101.50,8,250,25645.00,,INE500D01015,02-Aug-17,,
531349,PANACEA BIOT,B ,Q,140.50,141.00,137.00,138.05,138.05,141.15,110,8327,1157600.00,,INE922B01023,02-Aug-17,,
531358,CHOICE INT. ,XT,Q,79.10,80.00,76.85,80.00,80.00,79.05,10,1000,78302.00,,INE102B01014,02-Aug-17,,
531359,SHRIRAM ASSE,XT,Q,46.40,50.90,46.40,46.55,47.00,48.80,5,1399,67283.00,,INE777G01012,02-Aug-17,,
531364,AQUAPIV     ,XD,Q,14.85,14.85,14.85,14.85,14.85,14.85,1,150,2227.00,,INE005E01013,02-Aug-17,,
531367,DOLLEX IND. ,XT,Q,2.89,3.00,2.89,3.00,3.00,2.89,7,3164,9155.00,,INE892A01020,02-Aug-17,,
531370,SPARC SYSTEM,XT,Q,6.78,6.78,6.78,6.78,6.78,7.13,6,4600,31188.00,,INE960B01015,02-Aug-17,,
531373,BYKE HOSP   ,B ,Q,202.10,207.05,201.55,202.75,202.75,201.85,256,18800,3825032.00,,INE319B01014,02-Aug-17,,
531380,CENTENIAL SU,XT,Q,58.00,58.05,58.00,58.05,58.05,55.30,3,14,812.00,,INE405H01018,02-Aug-17,,
531390,UPSURGE INV.,XD,Q,21.05,21.05,21.00,21.00,21.00,21.00,3,551,11573.00,,INE890B01014,02-Aug-17,,
531398,SOURCENTRL  ,XT,Q,131.05,131.05,131.05,131.05,131.05,131.05,2,25,3276.00,,INE679C01027,02-Aug-17,,
531400,ALMONDZ GLO ,B ,Q,24.75,25.70,23.60,25.60,25.70,23.85,48,25852,650750.00,,INE326B01027,02-Aug-17,,
531404,ZICOM ELECTR,B ,Q,26.60,26.65,25.90,26.20,26.20,26.75,97,11518,302906.00,,INE871B01014,02-Aug-17,,
531410,GUJ.FOILS   ,XT,Q,14.51,15.50,14.50,15.44,15.50,15.19,32,7664,117375.00,,INE587F01017,02-Aug-17,,
531412,RADIX IND   ,XD,Q,60.00,60.00,60.00,60.00,60.00,60.00,1,75,4500.00,,INE576N01014,02-Aug-17,,
531426,TAMIL.NEWSPR,B ,Q,370.15,370.90,355.95,359.85,357.00,368.05,579,11353,4108957.00,,INE107A01015,02-Aug-17,,
531431,SHAKTI PUMPS,B ,Q,499.90,519.00,488.05,513.45,513.45,499.10,3723,132375,67083681.00,,INE908D01010,02-Aug-17,,
531439,GOLDSTONE EN,B ,Q,9.00,9.04,8.66,9.00,9.04,8.61,65,43669,393257.00,,INE805A01014,02-Aug-17,,
531449,GRM OVERSEAS,XD,Q,135.60,135.90,135.60,135.90,135.90,135.60,2,100,13572.00,,INE192H01012,02-Aug-17,,
531453,MOHIT INDUS.,B ,Q,60.00,62.60,59.50,60.25,60.25,59.90,498,71181,4315545.00,,INE954E01012,02-Aug-17,,
531454,POLYLINK POL,XD,Q,19.25,19.80,19.20,19.75,19.75,19.90,16,5115,100728.00,,INE323D01020,02-Aug-17,,
531456,MINAXI TEXT.,XD,Q,1.70,1.70,1.63,1.63,1.63,1.71,5,15300,24946.00,,INE952C01028,02-Aug-17,,
531460,CONTI.CONTRL,XT,Q,7.25,7.25,7.25,7.25,7.25,7.62,3,490,3552.00,,INE545B01022,02-Aug-17,,
531467,ARNAVCORP   ,XD,Q,0.82,0.82,0.82,0.82,0.82,0.83,26,6096,4998.00,,INE647D01014,02-Aug-17,,
531471,DUKE OFFSHOR,XD,Q,94.10,107.00,94.05,103.15,104.00,94.50,186,18773,1920201.00,,INE397G01019,02-Aug-17,,
531472,CYBELE IND  ,XT,Q,7.26,7.26,7.26,7.26,7.26,6.92,1,1,7.00,,INE183D01010,02-Aug-17,,
531489,CG-VAK SOFTW,XD,Q,31.20,31.20,28.45,28.45,28.45,29.05,11,1179,33750.00,,INE084D01010,02-Aug-17,,
531494,NAVKAR BUILD,XD,Q,15.15,15.90,15.15,15.90,15.90,15.90,6,995,15725.00,,INE268H01010,02-Aug-17,,
531497,MADHUCON PRJ,B ,Q,31.50,32.70,31.50,32.25,32.25,31.75,121,11873,382969.00,,INE378D01032,02-Aug-17,,
531499,SYBLY INDS. ,XD,Q,5.37,5.37,5.24,5.32,5.25,5.27,26,19270,102306.00,,INE080D01034,02-Aug-17,,
531500,RAJESH EXPO.,A ,Q,727.00,733.00,722.75,728.45,732.20,721.70,924,48239,35095387.00,,INE343B01030,02-Aug-17,,
531502,ESAAR (I)LTD,XD,Q,0.59,0.59,0.59,0.59,0.59,0.59,2,600,354.00,,INE404L01021,02-Aug-17,,
531503,MARIS SPIN. ,XT,Q,32.30,32.30,32.30,32.30,32.30,32.30,1,25,807.00,,INE866D01010,02-Aug-17,,
531508,EVEREADY (I),B ,Q,302.00,303.50,294.00,296.95,294.00,303.10,310,6249,1871334.00,,INE128A01029,02-Aug-17,,
531509,STEP TWO COR,XT,Q,11.20,11.20,11.20,11.20,11.20,11.20,3,30,336.00,,INE623D01015,02-Aug-17,,
531518,VIKAS GRAN  ,XT,Q,5.63,6.14,5.62,5.75,6.14,5.91,17,3237,18213.00,,INE767B01014,02-Aug-17,,
531519,ANKUSH FINST,XT,Q,10.50,10.55,10.08,10.48,10.48,10.60,13,12169,126914.00,,INE784D01015,02-Aug-17,,
531522,RASOYA PROTE,T ,Q,0.16,0.16,0.16,0.16,0.16,0.16,32,95603,15296.00,,INE904G01038,02-Aug-17,,
531524,I.C.S.A. IND,B ,Q,3.07,3.29,3.07,3.13,3.13,3.20,19,12781,40454.00,,INE306B01029,02-Aug-17,,
531531,HATSUN AGRO ,B ,Q,616.30,620.50,615.00,615.30,615.00,618.00,17,241,149066.00,,INE473B01035,02-Aug-17,,
531533,E.COM INFOTE,XT,Q,6.91,6.91,6.91,6.91,6.91,6.59,1,10,69.00,,INE578B01015,02-Aug-17,,
531539,RISHABH DIGH,XD,Q,28.55,28.65,26.50,28.40,28.40,26.75,8,162,4524.00,,INE864D01015,02-Aug-17,,
531540,MARUTI INFRA,ST,Q,28.00,28.00,26.00,27.70,27.70,26.80,4,255,7063.00,,INE392G01010,02-Aug-17,,
531541,AVONLIFE    ,XD,Q,6.41,6.41,5.97,6.33,6.33,6.44,10,793,4857.00,,INE881A01015,02-Aug-17,,
531543,JINDAL WORLD,B ,Q,804.85,818.90,788.90,804.55,804.55,800.35,886,25691,20832103.00,,INE247D01013,02-Aug-17,,
531547,TIRUPATI IND,XD,Q,26.00,26.95,25.60,25.75,25.75,26.90,22,7675,197602.00,,INE329E01017,02-Aug-17,,
531548,SOMANY CRAM ,B ,Q,784.00,784.00,769.55,773.45,772.00,787.15,226,3447,2669454.00,,INE355A01028,02-Aug-17,,
531556,CORAL (I)FIN,B ,Q,298.05,305.00,298.05,301.00,302.00,303.50,48,1925,581087.00,,INE558D01013,02-Aug-17,,
531569,SANJIVANI PA,XT,Q,8.15,8.40,8.15,8.40,8.40,8.15,3,679,5608.00,,INE860D01013,02-Aug-17,,
531574,VAS INFRA   ,XD,Q,13.11,13.49,12.93,13.00,13.00,13.48,17,2009,26185.00,,INE192C01013,02-Aug-17,,
531585,DEVINE IMPE ,XT,Q,4.09,4.09,4.09,4.09,4.09,4.30,4,1550,6339.00,,INE455C01014,02-Aug-17,,
531591,BAMPSL SECUR,ST,Q,0.33,0.33,0.33,0.33,0.33,0.34,30,386150,127429.00,,INE802A01029,02-Aug-17,,
531595,CGCL        ,B ,Q,73.25,73.25,68.35,68.85,69.00,73.00,140,30641,2148569.00,,INE180C01026,02-Aug-17,,
531598,NIMBUS FOOD ,XD,Q,0.46,0.46,0.46,0.46,0.46,0.46,1,652,299.00,,INE301B01020,02-Aug-17,,
531599,FDC LIMITED ,B ,Q,181.00,181.00,178.00,179.95,180.50,180.15,70,2566,459782.00,,INE258B01022,02-Aug-17,,
531600,GOGIA CAP   ,XT,Q,25.00,25.00,25.00,25.00,25.00,25.00,1,51,1275.00,,INE832C01014,02-Aug-17,,
531608,GORANI INDUS,XT,Q,12.00,12.00,12.00,12.00,12.00,12.00,1,40,480.00,,INE792J01015,02-Aug-17,,
531609,KG PETROCHEM,XT,Q,133.30,133.30,130.00,130.00,130.00,127.00,22,1766,234040.00,,INE902G01016,02-Aug-17,,
531611,AADHAARVEN  ,XD,Q,0.60,0.61,0.60,0.61,0.61,0.60,34,54670,32854.00,,INE063D01030,02-Aug-17,,
531612,KGN IND LTD ,SS,Q,1.65,1.68,1.65,1.65,1.65,1.68,4,2600,4350.00,,INE196C01022,02-Aug-17,,
531616,STARCOM     ,XT,Q,285.00,313.00,285.00,285.50,285.50,300.00,31,5197,1491366.00,,INE347I01010,02-Aug-17,,
531624,COUNTRY COND,B ,Q,3.99,3.99,3.50,3.65,3.65,3.68,18,10654,37787.00,,INE695B01025,02-Aug-17,,
531633,LINCOLN PHAR,B ,Q,183.00,187.20,181.00,181.90,181.90,182.35,85,5781,1054779.00,,INE405C01035,02-Aug-17,,
531637,SWORD &SHIEL,XT,Q,11.22,11.22,11.22,11.22,11.22,11.44,10,2644,29665.00,,INE722B01019,02-Aug-17,,
531638,SURAJ LTD   ,XD,Q,39.00,40.50,37.25,38.35,37.25,39.90,9,746,28525.00,,INE713C01016,02-Aug-17,,
531642,MARICOLTD   ,A ,Q,318.00,332.00,316.50,326.50,326.50,326.20,2457,127391,41048292.00,,INE196A01026,02-Aug-17,,
531673,ANKA INDIA  ,XT,Q,17.05,17.05,17.05,17.05,17.05,16.25,1,1,17.00,,INE067C01025,02-Aug-17,,
531680,MAYUR LEATHR,XT,Q,20.00,20.10,20.00,20.10,20.10,21.00,3,1314,26391.00,,INE799E01011,02-Aug-17,,
531682,CAT TECHN.  ,XD,Q,0.58,0.64,0.58,0.64,0.64,0.61,3,400,244.00,,INE170B01037,02-Aug-17,,
531686,ADVIK LABORS,XT,Q,5.40,5.61,5.40,5.61,5.61,5.35,10,2874,16101.00,,INE537C01019,02-Aug-17,,
531687,KARUTURI GLO,T ,Q,1.38,1.40,1.31,1.33,1.33,1.36,63,98239,130855.00,,INE299C01024,02-Aug-17,,
531692,KHYATI MULTI,XT,Q,0.50,0.50,0.50,0.50,0.50,0.50,2,139,69.00,,INE593B01030,02-Aug-17,,
531694,RAINBOW FOUN,XD,Q,14.07,14.07,14.07,14.07,14.07,13.40,1,99,1392.00,,INE230F01014,02-Aug-17,,
531695,VERONICAPRO ,XD,Q,0.90,0.92,0.90,0.92,0.92,0.91,18,79616,72915.00,,INE008M01044,02-Aug-17,,
531712,TRILOGIC    ,XD,Q,1.74,1.74,1.74,1.74,1.74,1.77,1,1000,1740.00,,INE532D01018,02-Aug-17,,
531717,VIDHIING    ,B ,Q,66.20,66.35,63.30,63.90,63.90,65.20,189,25657,1651415.00,,INE632C01026,02-Aug-17,,
531719,BHAGIRA.CHEM,XD,Q,185.00,185.00,178.40,178.60,178.40,185.25,6,471,84752.00,,INE414D01019,02-Aug-17,,
531723,STAMPEDE CAP,T ,Q,8.10,8.14,7.85,7.89,7.89,8.24,85,2085613,16618095.00,,INE224E01028,02-Aug-17,,
531726,PANCHSHEEL O,XD,Q,88.00,94.90,81.50,88.50,88.50,88.15,40,2094,183913.00,,INE316G01019,02-Aug-17,,
531727,MENON PISTON,XT,Q,23.10,23.10,21.90,22.70,22.70,22.45,41,13223,295445.00,,INE650G01029,02-Aug-17,,
531737,GREENCREST  ,XD,Q,57.90,57.90,57.90,57.90,57.90,57.90,4,1000,57900.00,,INE414C01029,02-Aug-17,,
531739,GENNEX LAB  ,XD,Q,4.50,4.70,4.50,4.64,4.65,4.56,167,119411,552265.00,,INE509C01026,02-Aug-17,,
531744,GINI SILK MI,XD,Q,326.90,326.90,304.00,315.00,315.00,310.00,4,132,40491.00,,INE548B01018,02-Aug-17,,
531746,PRAJAY ENGS.,B ,Q,9.40,9.79,9.16,9.19,9.19,9.38,32,11156,103627.00,,INE505C01016,02-Aug-17,,
531758,G.K.CONSULT.,XD,Q,4.90,4.90,4.90,4.90,4.90,5.15,7,827,4052.00,,INE131D01019,02-Aug-17,,
531768,POLY MEDICUR,B ,Q,223.00,226.00,222.90,224.65,224.65,220.00,47,1016,227761.00,,INE205C01021,02-Aug-17,,
531780,KACL        ,XD,Q,4.07,4.07,4.07,4.07,4.07,4.28,1,250,1017.00,,INE229G01022,02-Aug-17,,
531781,SURYADEEP SA,XT,Q,2.58,2.58,2.46,2.46,2.46,2.58,2,201,506.00,,INE823E01035,02-Aug-17,,
